Site,ID,SampleDate,Latitude,Longitude,HerbBio.g.m2,ShrubBio.g.m2,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDWI_Sept,NDGI_June,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,NDGI_Sept,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDPI,dNDSI,dNDGI,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,SRad,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology,Organic_Matter,Active_growth_days,ModisNPP,LandsatNPP,ANPP
Osa,O12,2016-07-12,36.18126411,-118.308058,59.2,,0.1231576035806815,0.5597326553064967,0.3447670133959741,-0.0363746236375706,0.4324943728501404,-0.0854616008746886,0.3308974174777258,0.3142439926433009,0.2488532116811444,0.1350247488100142,0.2822095108370301,0.1644725716100972,6.951320483993902,10.90980345655488,12.541188597560977,40.36715439786585,48.01447378810976,31.85780445503049,85.04928690047586,-14.504413956257212,52.11961070878266,50.35424667862358,20.110313607626374,49.57145089805201,-103.23936950635208,40.05392414250483,746.5,2581.530517578125,322.1,26,1.8518500705134668,11,528,166,0,273.30303955078125,286.7213134765625,29657.716217041016,3.877705812454224,15.35024070739746,77.83960723876953,44.71605682373047,4.900374114245925,4.752596068249879,5,2.548222778959954,109,285.90000000000003,341.40000000000003,25.6336
Osa,O13,2016-07-13,36.18142686,-118.30893,364.32,,-0.0822673161209805,0.3782186696203978,0.184882087156045,0.1645771013982408,0.113969424434706,-0.1213970405237299,0.0869309135736472,0.2404512597884968,0.1780841284345951,0.1782433665995336,0.1207967002681312,0.0674192231680703,9.185693229166668,15.35937046875,19.94110421875,38.229455,54.94495244791666,48.39158786458333,48.34326911806008,-27.64082548790028,29.238136581794205,31.21913871419434,34.53318507589407,12.50970257369618,-86.7784982932765,9.537464745767831,747.8000000000001,2581.16552734375,322.90000000000003,26,2.6952469392131566,10,528,167,0,273.3801574707031,286.773681640625,29657.54830932617,15.307555198669434,17.75185775756836,43.02203369140625,38.98596954345703,5.028403753785136,4.361035955476817,5,1.8479067924081825,90,262.6,302.8,157.75056
Osa,O14,2016-07-12,36.18148548,-118.308606,7.2,,0.0048133618279269,0.475651833603452,0.2762169851628597,0.080879348953652,0.2795551870428096,-0.1059068642422533,0.2151952834649353,0.2764932545772178,0.2127219762326176,0.1609065997752646,0.1957996826154725,0.1046362729608935,7.446304303861788,12.587143292682926,16.32383620807927,39.01186324949187,55.24647932037601,43.871815938770325,63.768454612725925,-27.141086928354937,37.81762332832006,39.74333781200811,33.34326118788673,23.976908841874945,-98.4964671796193,19.38267333761445,747.1,2581.916259765625,322.6,25,2.801776993171573,11,528,166,0,273.3489074707031,286.73956298828125,29656.90348815918,17.52784538269043,20.48192977905273,35.179683685302734,29.603666305541992,4.268416456512412,3.106941985500846,5,1.8859180976194447,104,264.0,320.8,3.1176
Osa,O15,2016-07-13,36.18121809,-118.308561,17.12,,0.0911554773918047,0.5232055711740189,0.3150690701706028,-0.0041841877673045,0.3954088319256457,-0.0771041027037118,0.3009542359403079,0.3047565523346197,0.2402879651898682,0.1307339220101034,0.2765017607274928,0.1561494555867476,6.900244735409406,11.00748682999419,13.329520184015678,38.08560309578253,49.03133012104385,34.34291824459205,76.89248646603383,-20.675866677005747,45.25667186586014,45.10312837154997,26.228388235867712,39.718613620301646,-102.44270156978511,31.39815718292202,747.4000000000001,2580.759033203125,322.6,26,1.3660895694223838,11,528,166,0,273.3464660644531,286.742919921875,29658.071365356445,17.6424617767334,20.62366104125977,34.82135391235352,29.18627548217773,4.257880074925776,3.069486112951662,5,1.8817873922916792,109,286.0,329.0,7.41296
Osa,O18,2016-07-12,36.18116088,-118.308886,251.84,,0.069909085327404,0.479762081526614,0.2749455389050235,0.0217472161759714,0.341943010977987,-0.0568286543314784,0.2372470442731398,0.293954961360703,0.2308815047256992,0.1165148276745934,0.2675045517016566,0.1395466642313381,6.782888049869335,11.270020444432344,13.584330155161153,38.17827852460801,46.95812652620499,34.57986358812427,74.29638851053323,-16.29377231658998,43.56700225324678,44.237345437660935,22.46273250253785,39.20415350100607,-96.9434360284878,31.04120824813325,747.8000000000001,2580.15869140625,323.0,26,1.1477509896431597,10,528,166,0,273.37774658203125,286.7770080566406,29658.71459960937,17.46161651611328,20.399578094482425,35.38491439819336,29.84559631347656,4.3242875383192185,3.1375804916944032,5,1.8815242381782025,103,285.7,315.3,109.04672
Osa,O7,2016-07-13,36.1814894,-118.307975,119.68,,0.0563878872214052,0.5202206827250655,0.3114909866849561,0.0299330364826277,0.3403806326723023,-0.1079410246690501,0.2603675134509461,0.3000072596740407,0.2329225936400674,0.1547366813573202,0.2312217582969377,0.1453175868353879,7.650864062499999,12.301921874999998,15.037220833333333,41.756456874999984,53.88229369791666,38.71247958333335,73.72889344510978,-20.776669146582183,45.09376512171978,46.315096229455456,26.53273208459461,37.20894127316339,-100.1880299282614,28.41726111277643,746.5,2583.57861328125,322.1,25,2.878389275647945,11,528,165,0,273.30523681640625,286.7174987792969,29656.541427612305,8.74251937866211,9.61936378479004,62.64022445678711,61.59272384643555,6.888615812100062,8.163182620797977,5,1.9866200140027053,106,264.0,323.8,51.82144
Osa,O8,2016-07-12,36.18143781,-118.307648,35.04,,0.005507850069153,0.469626196875013,0.261741733663217,0.0792836440497992,0.2516689902262098,-0.1078583895180981,0.178619920498767,0.2815347642356782,0.2134805957423932,0.1546655875797102,0.1936417733138452,0.1189258881719251,8.98927046875,14.3624490625,17.4737990625,40.85980536458334,53.7101984375,41.70630692708333,61.08554683874828,-21.15072566053048,38.84525591570157,39.66667052680663,27.138395574090453,27.749357721622253,-88.95826266843176,20.04000061777109,746.5,2584.4951171875,322.1,25,3.2540475153543893,11,528,167,0,273.30523681640625,286.7174987792969,29656.541427612305,8.74251937866211,2.578821420669556,62.64022445678711,82.32968139648438,6.888615812100062,15.398910201969253,5,1.9866200140027053,95,263.0,283.6,15.17232
Osa,O9,2016-07-13,36.18138722,-118.307322,59.84,,0.0289479826904431,0.4929905392344436,0.2907851275637736,0.0611489018302312,0.2975430557935206,-0.0973134323030624,0.2229632626708882,0.2916402211064146,0.2280034565499097,0.1505815425714901,0.2241161311800277,0.1301173078150587,7.231065989583334,12.038469895833334,14.996668385416667,40.28801447916666,50.09159890625,36.88612354166666,69.41614409743818,-16.99222944065478,42.42076991298612,43.78694689120357,24.01691115604012,36.25826002500907,-94.10608972778635,25.32038572671172,746.0,2585.248291015625,321.8,25,3.9503827850248174,12,528,167,0,273.28668212890625,286.7145690917969,29656.52319335937,3.048259735107422,5.039068698883057,80.43964385986328,77.45381927490234,10.19966271548376,13.769529951689574,5,1.984056139573172,105,262.0,206.3,25.91072
Partnership,P12,2016-07-14,36.15860385,-118.274509,26.72,,0.141688617056196,0.5363014770027102,0.3281361306003042,-0.0431980203748556,0.4401436699820337,0.0613748262245599,0.279931759130079,0.2700643458802638,0.2582330605867926,0.0613730195612206,0.3503671637428113,0.1865107511529628,5.387026875,9.31186296875,10.58658078125,39.61388265625,37.82679859375001,23.604223125000004,86.09111431539864,3.0103350448380395,51.04024825256357,51.93249140286116,5.795919826794702,61.51303952467165,-90.65376392479578,42.13508245801431,724.2,2659.84228515625,298.6,3,3.6225550149002976,23,519,156,0,271.80328369140625,286.9001159667969,29741.769775390625,15.286839485168455,17.708391189575195,42.17292785644531,37.76973724365234,4.652665607461544,3.976735473781819,5,1.9461279845880457,94,692.8000000000001,485.1,11.569759999999999
Partnership,P13,2016-07-13,36.15887679,-118.274212,108.64,,0.199299623096266,0.3786671726355233,0.3669147549898219,-0.1046241119068415,0.5105820394894188,0.1130296623144562,0.3345231145647265,0.3094214259733525,0.3012721385954276,-0.018868866842712,0.4260161772752439,0.2448219949971304,5.16516375,9.08056734375,10.118797187499998,38.399745625,33.12910078125,20.92325671875,86.87186463416955,10.451529196974224,50.24709557577686,51.29878234732252,-0.1049350147053288,65.18258009955888,-85.55168496236476,43.434249386625375,723.9000000000001,2661.037841796875,298.7,3,4.193048167294576,23,519,152,0,271.7992248535156,286.89459228515625,29740.762252807617,5.3408203125,5.254922866821289,73.99718475341797,76.90160369873047,6.704296182732464,12.868313343335906,5,2.181825785260082,110,689.2,489.40000000000003,47.04112
Partnership,P14,2016-07-14,36.15861151,-118.274179,299.2,,0.0870111960002512,0.5211801799692993,0.3145520696963762,0.0042356158674592,0.3872415765297625,-0.0567618242822322,0.2804966602909407,0.4692578723651777,0.2256086935328679,0.1368992807704602,0.2388586160519733,0.1453844996921322,6.01756625,10.0448278125,11.91685078125,40.28838078125,43.93684015625,29.1629446875,80.09436789170928,-6.7149142836174,49.89877113679934,49.8651419775716,13.882977662095056,50.45383746866381,-93.34011411051571,36.66753772153491,724.2,2659.0693359375,298.6,3,3.046703305656603,23,519,158,0,271.80328369140625,286.9001159667969,29741.769775390625,15.286839485168455,17.443857192993164,42.17292785644531,38.50001907348633,4.652665607461544,3.987657982103576,5,1.9461279845880457,104,690.3000000000001,483.1,129.5536
Partnership,P17,2016-07-13,36.1563861,-118.276867,219.36,,0.0368406809597298,0.3342288787841256,0.3279784260222349,0.0186257591975565,0.4023875701781868,-0.0779044693854995,0.2708583462225812,0.4491327212758155,0.2071519995451864,0.155457900198875,0.227532724746364,0.1364470116217844,5.419305104166666,9.150706197916666,10.628509791666666,39.05077671875001,40.45544864583333,25.240153541666672,86.33074095405675,-3.72979530628781,51.008798260420285,51.36346068498772,11.275355173632349,57.65597445682759,-96.94286873644168,42.43874468306959,727.8000000000001,2653.0419921875,300.8,4,1.1506825360836208,21,520,164,0,271.9389953613281,286.9553527832031,29751.18003845215,15.257733345031738,17.358312606811523,52.247520446777344,53.19593048095703,5.099320619742665,9.482830967074804,5,1.178083523068573,88,700.9000000000001,346.0,94.98288000000001
Partnership,P18,2016-07-14,36.15656984,-118.27711,180.8,,0.0593549310672645,0.3339076226860838,0.3250532861812119,0.0091054716797586,0.4044206686357985,-0.0270232558960404,0.2457966535280819,0.4645649182064542,0.2240563184331812,0.1178377820085541,0.2754715458266426,0.1269638209515325,5.676197500000001,9.720356666666667,11.171717291666669,42.54632062500001,39.87805177083335,24.00829276041667,87.51486819542299,3.4216389267861267,54.99639345181217,54.72531340995882,5.234111605799519,63.59000369759704,-93.45019018366509,44.27459293560891,727.6,2654.1591796875,300.8,4,1.6273540109937266,21,520,164,0,271.9354248046875,286.949951171875,29750.15985107422,13.39707088470459,15.345348358154297,47.96712875366211,44.67338562011719,6.441811350444995,5.392276884111817,5,1.898413158220848,89,701.8000000000001,349.6,78.2864
Partnership,P19,2016-07-13,36.156755,-118.277352,507.68,,-0.0237118616160937,0.3237306948573601,0.320840566943103,0.0678186028081643,0.3654877479299311,-0.1108660695570304,0.2420056224443189,0.457608460234837,0.2128071694042303,0.1818241118364622,0.1992822081730028,0.1202972021636158,6.109133437500001,10.38988484375,12.666883124999998,42.36528640625001,46.57147499999999,29.109980468750003,82.40876221963391,-7.621978366980328,52.23678039592885,51.89603609761805,15.411248238504909,53.7972292210366,-98.14599133378114,37.55381767808139,727.6,2655.50244140625,301.0,4,2.686358445613306,21,520,160,0,271.94488525390625,286.9459228515625,29749.305206298828,16.178781509399414,18.940114974975582,45.02276611328125,42.376407623291016,4.278939564273066,5.530626972433187,5,1.5385071410721545,91,702.5,335.1,219.82544000000001
Partnership,P20,2016-07-14,36.15693621,-118.277595,114.56,,0.0761552256772238,0.3262684730109844,0.3284305482634559,-0.0070908062592778,0.4357387935265562,0.0724315038683788,0.2712083691791778,0.278663834609484,0.2825089185729919,0.0219903349800352,0.3876199862966125,0.2084910906383541,5.195541718749999,9.17346828125,10.19848609375,37.78224078125,33.4113925,20.326005625,88.52717861364371,9.234296488057918,49.53790204250626,50.88484161350529,1.4220833563830548,67.17624783213051,-87.70276704136788,44.02209526683495,727.6,2655.654541015625,301.0,3,2.2646437049690658,20,520,156,0,271.94488525390625,286.9459228515625,29749.305206298828,16.178781509399414,17.820785522460938,45.02276611328125,52.32785415649414,4.278939564273066,8.665448578812185,5,1.5385071410721545,134,702.3000000000001,343.70000000000005,49.60448
Partnership,P21,2016-07-13,36.15712751,-118.277368,43.2,,-0.0180183337219116,0.317684277287576,0.3205478452700976,0.0684908204999226,0.3684348214899697,-0.0964310085987488,0.2437459814393527,0.4543512671949166,0.2110777078055897,0.1682300186368827,0.2048317525690189,0.1289915281428439,5.96919453125,10.50175140625,12.543139999999998,42.080608125,45.11576937499999,28.497533125,82.3738910661437,-6.089713532564193,51.871013526657066,51.66968199286998,14.333857365809402,54.15403249921466,-96.26261785344758,37.92373810880993,727.4000000000001,2657.380615234375,301.2,4,3.8942868741508914,21,520,158,0,271.9413757324219,286.9405517578125,29748.283172607426,9.32009506225586,10.298620223999023,60.73014068603516,59.538795471191406,7.978222293689989,8.434957701861306,5,1.9690894668988352,88,703.5,338.3,18.7056
Partnership,P22,2016-07-14,36.15694296,-118.277125,94.72,,-0.0180183337219116,0.317684277287576,0.3205478452700976,0.0684908204999226,0.3684348214899697,-0.0964310085987488,0.2437459814393527,0.4543512671949166,0.2110777078055897,0.1682300186368827,0.2048317525690189,0.1289915281428439,5.96919453125,10.50175140625,12.543139999999998,42.080608125,45.11576937499999,28.497533125,82.3738910661437,-6.089713532564193,51.871013526657066,51.66968199286998,14.333857365809402,54.15403249921466,-96.26261785344758,37.92373810880993,727.3000000000001,2655.73779296875,300.90000000000003,4,2.939423727779743,21,520,158,0,271.9318542480469,286.94451904296875,29749.139205932617,17.6424617767334,20.62366104125977,34.82135391235352,29.18627548217773,4.257880074925776,3.069486112951662,5,1.8817873922916792,88,702.7,364.70000000000005,41.01376
Partnership,P23,2016-07-13,36.15676109,-118.27688,199.84,,0.0309249599418725,0.3103055286972822,0.3132200787366755,0.024521745835,0.4035993539265957,-0.0651551784966918,0.2734985599372226,0.2482817621721942,0.2495039882607134,0.1337542415973294,0.2707327625313869,0.1852176944240458,4.71593359375,8.540050937500002,10.1583915625,35.96438125,37.88554671875001,24.381888281250003,84.33809619006053,-4.092228999137111,45.80907244454299,47.92487642905948,12.569863534357625,55.68106920369629,-95.7614822360548,39.28179094413885,727.3000000000001,2656.59765625,300.90000000000003,4,3.5524232773703424,21,520,159,0,271.9318542480469,286.94451904296875,29749.139205932617,17.6424617767334,20.62366104125977,34.82135391235352,29.18627548217773,4.257880074925776,3.069486112951662,5,1.8817873922916792,87,702.4000000000001,364.70000000000005,86.53072
Partnership,P24,2016-07-14,36.15657911,-118.276637,71.84,,0.103683031628869,0.312432377452627,0.3147538317511751,-0.0343594030116735,0.4578422799949503,0.0269908919639483,0.2994296097816177,0.2572518874140925,0.2617585680970725,0.0575914407109768,0.3534096453913236,0.2025426874903531,4.6203396875,7.996779374999999,8.693842499999999,34.54294015625,30.38415640625,18.54249828125,92.17384840411503,9.790921797935775,48.19070219513942,49.59564157651123,-0.114011247072459,68.72851179428433,-89.93555011047111,48.379801732725646,727.2,2654.5947265625,300.5,4,3.775482798142608,21,520,155,0,271.9224548339844,286.94854736328125,29749.9923248291,4.746443271636963,4.67369556427002,75.02791595458984,76.15330505371094,6.576230260407341,12.537100363592243,5,2.3171180136191145,103,701.8000000000001,806.7,31.106720000000003
Goodrich,R1,2015-07-24,40.36602127,-120.949557,22.592,,0.0274041585210532,0.3242836072408681,0.3176378492908209,0.020605798342069,0.3829329815012194,-0.26048546616778,0.2592539462697737,0.1296219424529243,0.1386903296327352,0.2726486189093697,0.0542933317191561,0.0187661232387276,12.206968147321428,16.55521977678572,19.374052686011908,41.70824668154762,53.97454605654762,39.51663098958333,79.35884453230139,-28.8724383456645,42.35195360001022,42.58128758822396,34.87969752427222,39.18113605802544,-116.17164433509176,26.860432372440137,763.6,1581.409912109375,379.9,2,0.8970529107016518,0,569,55,0,275.79595947265625,289.8938293457031,29378.41169738769,16.887584686279297,18.40096473693848,54.00750350952149,56.778297424316406,3.4344674600236904,3.0303919780045314,5,1.3188726032829876,103,751.6,436.0,9.782335999999999
Goodrich,R10,2015-07-24,40.36505852,-120.949801,44.096,,-0.0738499782732687,0.2560455177635371,0.2567459600879753,0.112828513958458,0.2666476081640409,-0.2495456421184781,0.1798867428871267,0.1302503491533461,0.1393725194356151,0.2648607809172585,0.0497501679287941,0.0204493303514854,12.765925744047616,17.001981056547613,19.91904691220238,41.48736468005953,56.157382008928565,43.37120094494048,78.11829968116344,-33.246184357550234,41.222774613679945,41.32228175879213,38.33056241761633,33.26289897795565,-118.96558129224856,24.507615788234844,764.5,1580.2025146484375,380.1,2,1.240728874465709,0,568,46,0,275.80059814453125,289.9245300292969,29380.313095092773,22.461759567260746,23.94503593444824,41.292118072509766,40.56168365478516,2.504769861064818,1.6470796096475249,5,1.567352379028455,104,760.0,498.8,19.093567999999998
Goodrich,R11,2015-07-24,40.3652384,-120.950044,26.864,,-0.0525407397329885,0.2656225532160953,0.2645448822238248,0.0930183728962439,0.2864323724921154,-0.2467158796263094,0.1925181145265692,0.130987163641443,0.1402220987090933,0.2624817799515618,0.0561275226018318,0.0230585924849936,12.45825089285714,16.42316046130952,19.196758571428568,40.176877284226194,54.1959173139881,41.317144732142864,77.77757699490611,-33.14255917564334,40.61848789237554,40.59265598913193,37.61120644402112,33.89381452343659,-118.33769830101622,24.948061919219832,764.2,1580.1624755859375,379.8,2,1.0150387688416376,0,568,45,0,275.79022216796875,289.9212951660156,29379.94906616211,18.23561286926269,18.74728202819824,49.0679817199707,47.11426162719727,3.799512591643981,2.9351594416054057,5,1.672966092235152,103,753.8000000000001,416.20000000000005,11.632112
Goodrich,R12,2015-07-24,40.36545193,-120.950289,11.44,,0.07666198337328,0.3622447984946389,0.3490777510079993,-0.0224546977131988,0.4408354248253433,-0.2445695744039404,0.298400977437205,0.13766338031865,0.1481158851639762,0.2632179332159591,0.0769077795322902,0.0301482103139861,12.21612400297619,16.280438214285716,18.498515453869047,44.96511636160714,52.86926588541667,36.57321947172619,90.22564142237093,-19.46784299661713,50.73774650968021,49.5994500779745,26.03708675375458,53.26581609127295,-117.55473809765584,35.726745486001164,764.0,1580.32958984375,379.9,2,1.1178924738947291,0,569,47,3,275.7799072265625,289.9180603027344,29379.58616638184,19.91440391540528,20.73556137084961,46.54105758666992,44.34749984741211,3.2840310250825504,2.2114385973004747,5,1.690664424897713,102,747.9000000000001,,4.95352
Goodrich,R13,2015-07-24,40.36302714,-120.952689,5.44,,0.0851988894345613,0.3895049610606337,0.314932424757953,-0.0099898627138629,0.4181270094872402,-0.2192901807873425,0.2624434131174377,0.1560352192327512,0.1672320794895503,0.2482555562232145,0.0992132484803363,0.0260287439060959,13.45552636160714,18.392218980654764,22.032537619047623,46.56912976190476,60.10999021577382,44.09120191220238,79.75344797757847,-27.03568746021645,45.06574247374148,45.34764850364881,34.17050535609041,41.19191337353233,-116.89763035283262,25.30087749023693,765.3000000000001,1575.7901611328125,380.1,12,0.1235720481261126,0,569,54,0,275.7228698730469,290.0183410644531,29384.605834960938,16.3442325592041,25.433090209960938,54.85799407958984,39.82416915893555,2.4937641891619324,1.3833563405069358,5,1.0215444861174003,101,779.4000000000001,405.40000000000003,2.3555200000000003
Goodrich,R14,2015-07-24,40.36321983,-120.952956,67.728,,0.1783278380560257,0.3499513628711173,0.3417179898389098,-0.093224061047101,0.4991502693479457,-0.0400641849467975,0.3056289909159542,0.2377616365506595,0.2478353366307913,0.1052739058818941,0.2933556702574088,0.128212788338574,12.204612083333334,17.343266257440476,20.21839461309524,52.85918879464286,50.0694819047619,33.45815985863095,98.46317640599528,6.429661091456193,59.48934049989858,58.57794332568116,8.517302228321038,74.3403717000636,-106.35045150827048,38.43868996703116,765.3000000000001,1575.93505859375,380.1,20,0.6547965830521097,0,569,39,9,275.7228698730469,290.0183410644531,29384.605834960938,16.3442325592041,20.11632537841797,54.85799407958984,52.99764633178711,2.4937641891619324,2.648276829687182,5,1.0215444861174003,107,787.5,459.90000000000003,29.326223999999996
Goodrich,R15,2015-07-24,40.36300816,-120.953197,37.52,,0.1104551929923736,0.4058684512840109,0.3278601177426463,-0.0323217894065658,0.4335202601348971,-0.1811635550834263,0.2788492835506617,0.1801945396740398,0.1896490844534653,0.2158674441186274,0.1396177380996373,0.0489166191519125,14.1446115625,19.48671515625,23.38737989583333,50.43245369791667,59.14534916666667,43.22079640625,82.2680657876501,-17.133233892138026,48.85458579192189,48.64444586106167,27.304703609423065,48.65214270507845,-111.91644575478794,26.609760224771563,765.5,1575.591796875,380.1,28,0.8136641867671114,0,569,52,0,275.7236633300781,290.0260009765625,29385.07652282715,21.39107894897461,15.811753273010254,42.87638092041016,60.68756484985352,2.9105077082339776,4.228220055048014,5,1.5332200252087833,102,807.0,407.0,16.24616
Goodrich,R16,2015-07-24,40.3628483,-120.952932,38.96,,0.0995017181550327,0.401710234075619,0.3259776525760682,-0.0236428149466297,0.423487531207321,-0.2261527053102135,0.2786093607520689,0.1521003573563576,0.1637582653130907,0.254407933489744,0.0897532249680402,0.0285704865767775,13.368254947916665,18.34691395833333,22.380700468750003,45.96737427083334,59.34332500000001,44.85181442708333,76.72247496317726,-26.65585424949897,43.133437201251695,43.556948402380016,34.44081158992792,38.37978675872638,-115.53233735192116,22.706637142619343,765.5,1575.51416015625,380.1,20,0.7474468445893206,0,569,53,0,275.7236633300781,290.0260009765625,29385.07652282715,21.39107894897461,20.37948989868164,42.87638092041016,43.71565246582031,2.9105077082339776,2.4283169698841625,5,1.5332200252087833,102,804.7,405.1,16.86968
Goodrich,R17,2015-07-24,40.36263427,-120.953173,36.608,,0.0995017181550327,0.401710234075619,0.3259776525760682,-0.0236428149466297,0.423487531207321,-0.2261527053102135,0.2786093607520689,0.1521003573563576,0.1637582653130907,0.254407933489744,0.0897532249680402,0.0285704865767775,13.368254947916665,18.34691395833333,22.380700468750003,45.96737427083334,59.34332500000001,44.85181442708333,76.72247496317726,-26.65585424949897,43.133437201251695,43.556948402380016,34.44081158992792,38.37978675872638,-115.53233735192116,22.706637142619343,765.7,1575.2283935546875,380.0,28,0.7849262347181948,0,568,53,0,275.72442626953125,290.03369140625,29385.54710388184,23.82632064819336,19.830310821533203,40.28546524047852,44.72924041748047,2.381037496074502,2.498279206693061,5,1.6834472313247186,102,824.9000000000001,402.5,15.851263999999999
Goodrich,R18,2015-07-24,40.36282804,-120.953439,10.688,,0.0867878207560403,0.4014110684389014,0.3251412688205656,-0.0088511521052979,0.4099288867761829,-0.1987743064591136,0.2550591937261335,0.1591561240637606,0.1718022839715538,0.2383341384525914,0.1052051237887784,0.01980303034539,14.278320468749998,20.27109354166668,25.08911130208333,51.46131739583334,62.62116,45.960256354166674,76.49911493761925,-20.052670446537768,46.38892731986594,46.52862234047547,30.32490096495483,44.40755134819809,-111.18855343684976,22.31792847586445,765.4000000000001,1575.591796875,380.1,28,0.8136641867671114,0,569,51,0,275.7140808105469,290.03045654296875,29385.18351745605,15.03232765197754,15.811753273010254,56.849605560302734,60.68756484985352,3.768243626228323,4.228220055048014,5,1.3162101272143123,102,807.0,429.1,4.627904
Goodrich,R19,2015-07-24,40.36246583,-120.952915,19.728,,0.1554581633355881,0.4412498288600995,0.3608256678803702,-0.0783466559515587,0.5012225242361983,-0.2303947652486657,0.3443440172083452,0.1559029549295325,0.1667864565768762,0.2542439778539833,0.108418405718224,0.0357942543447473,11.48720625,16.0025928125,18.83400083333333,45.08940010416666,58.084631666666674,39.96574447916666,86.74959984063536,-26.37872261704824,49.06502788946883,48.59406843625281,32.1414430104001,48.88480259875278,-121.47477216280998,31.65808286726615,765.9000000000001,1575.1517333984375,380.0,20,0.6314221705804804,0,568,44,0,275.7252197265625,290.0413818359375,29386.017684936523,23.57649803161621,26.091773986816406,40.4113883972168,38.51754760742188,2.417522797895264,1.289262225581438,5,1.661286250353194,102,822.1,410.20000000000005,8.542224000000001
Goodrich,R2,2015-07-24,40.36584032,-120.949316,29.28,,0.0274041585210532,0.3242836072408681,0.3176378492908209,0.020605798342069,0.3829329815012194,-0.26048546616778,0.2592539462697737,0.1296219424529243,0.1386903296327352,0.2726486189093697,0.0542933317191561,0.0187661232387276,12.238765647321426,16.603861026785715,19.429967686011903,41.89474543154762,54.177833556547625,39.65798848958333,79.89782022716493,-28.91551258385144,42.60629976494508,42.84512765335943,34.96536547407221,39.51322677246882,-116.78596072982135,27.102857071261127,764.0,1581.2720947265625,379.9,2,0.5710024238605125,0,569,55,0,275.8062744140625,289.8970642089844,29378.77473449707,21.72223854064941,22.819509506225582,43.37682723999024,42.01026916503906,2.823704358098137,1.807105173347001,5,1.6547828059355694,104,757.5,380.40000000000003,12.67824
Goodrich,R20,2015-07-24,40.36230941,-120.952644,29.712,,0.0665934088559365,0.342040984637383,0.3379718757938587,-0.0068723339782169,0.4361496169111652,-0.2171742182869787,0.2881032186656949,0.1530244257734729,0.1638369296016323,0.2420681847177032,0.1177671245115031,0.0511801520633671,10.849138020833331,15.246891614583332,18.24822671875,41.32715255208333,55.00132703125,38.69315958333333,81.31047543948485,-30.695548085144843,43.19718134321215,43.643496502431326,36.6045572189276,42.5829386318117,-120.6380466112326,26.241036443651,765.9000000000001,1575.2874755859375,379.9,13,1.0854630553807176,0,568,45,0,275.73486328125,290.03692626953125,29385.91169738769,23.56985092163086,25.62769317626953,39.76064300537109,38.42990112304688,2.407193008565682,1.412271560024248,5,1.6423410766880595,102,821.1,580.3000000000001,12.865295999999999
Goodrich,R21,2015-07-24,40.36249418,-120.952411,14.368,,0.1808386766096058,0.3441128283237906,0.3428916176323546,-0.1076420493609203,0.5284759565296555,-0.1527925341956865,0.3467723526944439,0.1486672345184524,0.160265873720757,0.1898569477990171,0.1979666689525732,0.0814093469828731,9.4286696875,13.014406145833334,14.642981927083332,37.16370359375,42.60927192708333,27.86269255208333,92.1678022266146,-14.807308490000349,44.77181374594116,44.62618247800238,22.90296187938716,60.98495882510253,-114.67198008110329,35.88022045128434,765.9000000000001,1575.410400390625,380.0,13,0.747943401190674,0,568,52,0,275.7340393066406,290.0292358398437,29385.440658569336,23.33959197998047,24.85670280456543,39.958587646484375,39.082366943359375,2.4508628148137026,1.5230660547342945,5,1.620761702896698,102,807.0,418.70000000000005,6.221344
Goodrich,R22,2015-07-24,40.36268228,-120.952682,28.928,,0.1519831916149228,0.4376133935161471,0.3583198881519868,-0.0746732599152119,0.4946912193946344,-0.2247684582246361,0.3388414362784983,0.1610391411544174,0.1735350123007343,0.2533013941087398,0.1116298878685381,0.0411504143803885,12.8363871875,17.564080052083334,20.48201052083333,47.18092005208333,58.41747734375,41.051728072916674,85.82186456533145,-22.72200415842709,49.74320953883056,48.98626054249603,29.81342145058701,48.87802922361198,-117.10633657058727,31.30264683758353,765.7,1575.410400390625,380.0,13,0.747943401190674,0,568,54,0,275.72442626953125,290.03369140625,29385.54710388184,23.82632064819336,24.85670280456543,40.28546524047852,39.082366943359375,2.381037496074502,1.5230660547342945,5,1.6834472313247186,102,807.0,417.5,12.525824
