ID,Area_m2,Area_km2,NDVI,NDWI,Meadow
13382,6778.973,0.00678,0.121655154,-0.139495105,
13383,7473.899,0.00747,0.122132932,-0.136630257,
13384,4486.348,0.00449,0.095984594,-0.116932672,
13386,23096.288,0.0231,0.073886507,-0.068021235,
13388,4301.921,0.0043,0.151151183,-0.156724151,
13389,5493.365,0.00549,0.190987265,-0.212249311,
13390,12517.673,0.01252,0.079978073,-0.096474003,
13391,5603.36,0.0056,0.0583338,-0.074996101,
13392,15130.021,0.01513,0.099680532,-0.111367883,
13393,23268.804,0.02327,0.105316663,-0.120854382,
13395,8906.723,0.00891,0.046701367,-0.048057233,
13396,4467.58,0.00447,0.08889378,-0.106778705,
13398,7725.25,0.00773,0.062519075,-0.078667988,
13399,18670.616,0.01867,0.106643855,-0.130215287,
13400,34978.225,0.03498,0.047358055,-0.050997752,
13401,4740.202,0.00474,0.193370447,-0.207832685,
13402,8229.858,0.00823,0.074428477,-0.079423521,
13403,36890.405,0.03689,0.013052249,-0.015934474,
13404,4481.943,0.00448,0.073035054,-0.098423246,
13405,4850.793,0.00485,0.014596732,-0.027301773,
13406,5490.696,0.00549,0.012003536,-0.002335938,
13407,13254.086,0.01325,0.129717508,-0.150045865,
13409,8763.328,0.00876,0.102986399,-0.123600493,
13410,4618.683,0.00462,0.016079445,-0.023684874,
13411,11133.952,0.01113,0.001349672,-0.008304836,
13413,5619.249,0.00562,0.055588231,-0.045483142,
13414,11294.075,0.01129,0.011552734,-0.021087389,
13415,6735.004,0.00674,0.01838929,-0.03593156,
13418,8048.524,0.00805,0.086860073,-0.110921291,
13419,20044.586,0.02004,0.120196973,-0.137331358,
13420,13769.433,0.01377,0.136280059,-0.161058338,
13421,10432.736,0.01043,0.119532789,-0.137197771,
13422,10948.087,0.01095,0.004764518,-0.010158082,
13423,5407.801,0.00541,0.016512412,-0.024336008,
13424,30096.893,0.0301,0.106666256,-0.118367327,
13425,14872.642,0.01487,0.121075953,-0.140271575,
13426,6679.586,0.00668,0.025305764,-0.033930637,
13427,23459.909,0.02346,0.047834673,-0.063753544,
13428,14979.137,0.01498,0.007990173,-0.016274626,
13429,11011.381,0.01101,0.032336789,-0.041694711,
13430,10115.203,0.01012,0.043420213,-0.058665309,
13431,29898.757,0.0299,0.171975339,-0.187400095,
13432,16763.782,0.01676,0.002632669,-0.007412837,
13433,39664.223,0.03966,0.028118786,-0.039230574,
13435,5070.251,0.00507,0.013794549,-0.024889975,
13436,15367.684,0.01537,0.02786434,-0.036886089,
13437,70851.789,0.07085,0.102890228,-0.131735103,
13438,70511.233,0.07051,0.101435795,-0.11878257,
13439,4609.803,0.00461,0.138371845,-0.159627178,
13440,17374.239,0.01737,0.052848814,-0.062319992,
13441,10914.38,0.01091,0.001437643,-0.007231278,
13442,13557.633,0.01356,0.068857921,-0.069835844,
13443,41754.418,0.04175,0.006565289,-0.014322574,
13444,11608.543,0.01161,0.093122649,-0.107825182,
13445,8471.469,0.00847,0.063264381,-0.069852038,
13446,4732.386,0.00473,0.083211399,-0.080281221,
13447,4831.072,0.00483,0.062005633,-0.063181323,
13448,21991.099,0.02199,0.186434487,-0.202999598,
13449,6935.661,0.00694,0.103951764,-0.134261758,
13450,4593.82,0.00459,0.100982328,-0.125058646,
13451,52793.125,0.05279,0.121264979,-0.138158701,
13452,5363.175,0.00536,0.070558904,-0.067079408,
13453,10708.086,0.01071,0.084004269,-0.090358169,
13454,12215.439,0.01222,0.159898182,-0.173379745,
13455,12378.533,0.01238,0.10376999,-0.139357538,
13456,17309.667,0.01731,0.171194701,-0.191492131,
13457,21439.972,0.02144,0.06899968,-0.070149573,
13458,5130.781,0.00513,0.061699154,-0.064451943,
13459,19657.026,0.01966,0.172018849,-0.198330314,
13460,11428.012,0.01143,0.159806491,-0.173365571,
13461,5324.324,0.00532,0.113199114,-0.130370958,
13462,7159.461,0.00716,0.087466035,-0.090938868,
13464,16852.717,0.01685,0.174530954,-0.198047196,
13465,5654.811,0.00565,0.181432401,-0.209906535,
13466,6956.831,0.00696,0.159086048,-0.189050404,
13467,16947.5,0.01695,0.18413501,-0.202030504,
13468,6667.75,0.00667,0.104588833,-0.138472884,
13469,73344.711,0.07334,0.092511803,-0.135017833,
13470,4890.712,0.00489,0.150728518,-0.180972018,
13471,11279.994,0.01128,0.175107251,-0.200881701,
13472,5700.849,0.0057,0.121319736,-0.122060289,
13473,14543.622,0.01454,0.042103808,-0.064248037,
13474,11744.165,0.01174,0.130496627,-0.162955441,
13475,5712.962,0.00571,0.050012887,-0.08951242,
13476,4276.748,0.00428,0.115766777,-0.152865466,
13477,6409.585,0.00641,0.052814471,-0.074158311,
13478,7444.468,0.00744,0.062136666,-0.070418204,
13479,6174.315,0.00617,0.124691651,-0.150641505,
13480,6244.657,0.00624,0.19202383,-0.216549368,
13481,14180.428,0.01418,0.073538952,-0.094923544,
13482,29913.356,0.02991,0.162946968,-0.186451112,
13483,11701.319,0.0117,0.122751532,-0.154927706,
13484,9083.718,0.00908,0.020754827,-0.027722068,
13485,12235.036,0.01224,0.060957598,-0.079873553,
13486,5628.713,0.00563,0.011068641,-0.019994085,
13487,4445.885,0.00445,0.084007588,-0.114877467,
13488,4395.532,0.0044,0.033922358,-0.070875196,
13500,9019.135,0.00902,0.150553527,-0.172587481,
13501,7528.778,0.00753,0.175703551,-0.197337977,
13510,5088.267,0.00509,0.160364902,-0.172945106,
13513,5391.303,0.00539,0.18474092,-0.1944968,
13516,38943.884,0.03894,0.179029587,-0.194499892,
13522,9461.972,0.00946,0.163055351,-0.167693121,
13531,10309.754,0.01031,0.15821985,-0.177105779,
13534,18808.843,0.01881,0.19994463,-0.204228243,
13535,8875.847,0.00888,0.167513526,-0.186074305,
13537,18301.2,0.0183,0.197650849,-0.209749391,
13546,10191.843,0.01019,,,
13556,20260.051,0.02026,0.175477816,-0.194598212,
13574,9521.228,0.00952,0.149670173,-0.168447196,
13580,17087.098,0.01709,0.111962406,-0.140940774,
13586,18580.274,0.01858,0.107571874,-0.138794734,
13608,5491.175,0.00549,0.127782916,-0.156894187,
13630,5581.851,0.00558,0.068088372,-0.088278097,
13632,55464.839,0.05546,0.103258585,-0.131981535,
13638,10132.962,0.01013,0.088387807,-0.115577767,
13639,6019.377,0.00602,0.198943946,-0.204064584,
13641,48413.937,0.04841,0.190793169,-0.212159231,
13642,18989.348,0.01899,0.108304994,-0.12114163,
13643,4546.479,0.00455,0.151801954,-0.16404241,
13645,5473.239,0.00547,0.127208692,-0.152781227,
13647,10357.274,0.01036,0.06822953,-0.068069187,
13648,12032.54,0.01203,0.176637843,-0.178575274,
13651,11894.376,0.01189,0.148244281,-0.159717879,
13654,26745.992,0.02675,0.16966232,-0.185384278,
13656,7327.295,0.00733,0.097296646,-0.118365729,
13657,4922.203,0.00492,0.140809403,-0.163003643,
13658,10615.843,0.01062,0.180942727,-0.191601676,
13660,32432.815,0.03243,0.095150455,-0.108843082,
13662,4465.607,0.00447,0.121220455,-0.14771544,
13663,4598.05,0.0046,0.154729004,-0.177862046,
13669,27434.991,0.02743,0.119270397,-0.129952439,
13670,13995.786,0.014,0.130385364,-0.15455306,
13671,31565.723,0.03157,0.095583062,-0.131800376,
13673,20713.67,0.02071,0.158504351,-0.175249492,
13678,11688.371,0.01169,0.178835611,-0.201545486,
13682,49178.525,0.04918,0.097200286,-0.123064246,
13688,29959.899,0.02996,0.124971731,-0.161044157,
13695,4875.862,0.00488,0.194582683,-0.210436422,
13697,5509.327,0.00551,0.138510517,-0.156438762,
13704,10762.22,0.01076,0.139605942,-0.150851372,
13715,28243.329,0.02824,0.19102327,-0.21048751,
13737,4717.218,0.00472,0.101422856,-0.120007023,
13745,30807.265,0.03081,0.195826861,-0.198740359,
13751,4270.239,0.00427,0.17854703,-0.192637147,
13772,11817.901,0.01182,,,
13778,73610.575,0.07361,0.165480771,-0.195171403,
13779,6634.47,0.00663,0.148661414,-0.169106179,
13780,72877.634,0.07288,0.127706019,-0.162463674,
13792,61996.277,0.062,0.152217909,-0.178864897,
13798,10396.609,0.0104,0.178694401,-0.184545868,
13801,10947.741,0.01095,,,
13803,35529.043,0.03553,0.157790709,-0.176232486,
13806,28821.197,0.02882,0.167582319,-0.176335119,
13807,5650.082,0.00565,0.18248904,-0.20261377,
13812,35569.6,0.03557,0.179592438,-0.196896008,
13820,5191.441,0.00519,0.187925281,-0.221066067,
13826,9831.069,0.00983,0.198341773,-0.221971861,
13829,15083.049,0.01508,,,
13831,26396.427,0.0264,0.046756883,-0.077873577,
13835,7277.763,0.00728,0.193267474,-0.213376978,
13840,4259.07,0.00426,,,
13842,23172.344,0.02317,0.169787842,-0.191666486,
13845,103140.381,0.10314,0.087384793,-0.122686486,
13848,8857.856,0.00886,0.140392411,-0.165577691,
13851,4516.427,0.00452,0.095383839,-0.126108102,
13852,7932.628,0.00793,0.19442778,-0.213934006,
13856,14872.086,0.01487,0.19785689,-0.22419261,
13858,8638.199,0.00864,0.101546901,-0.130541303,
13859,7823.432,0.00782,0.139762937,-0.182261423,
13861,61178.077,0.06118,0.165179494,-0.17288068,
13862,25586.676,0.02559,0.110889071,-0.108179124,
13863,49208.652,0.04921,0.157514824,-0.189778568,
13865,4253.721,0.00425,0.088549261,-0.110855258,
13866,6286.366,0.00629,0.122168732,-0.149714228,
13869,6122.294,0.00612,0.143258086,-0.169503883,
13875,12040.704,0.01204,0.126306276,-0.15597329,
13877,14473.999,0.01447,0.160748686,-0.179804716,
13880,44780.254,0.04478,0.064447941,-0.098333288,
13881,6523.308,0.00652,0.085923333,-0.11022645,
13885,9642.069,0.00964,0.132366905,-0.157393834,
13887,5629.936,0.00563,0.10552961,-0.130523805,
13895,7076.746,0.00708,0.025554036,-0.039614949,
13904,6674.648,0.00667,0.175943642,-0.186230667,
13907,9921.976,0.00992,0.181040999,-0.219107292,
13915,9578.18,0.00958,0.174653564,-0.194992743,
13918,12749.729,0.01275,0.199187289,-0.199121819,
13938,28463.74,0.02846,0.066421161,-0.102695095,
13939,10050.605,0.01005,0.170870708,-0.19252253,
13942,19960.899,0.01996,0.177063645,-0.187533914,
13943,10347.805,0.01035,0.116528969,-0.147210338,
13950,5587.54,0.00559,0.162201203,-0.190026686,
13951,4747.066,0.00475,0.18862793,-0.188860601,
13953,58340.523,0.05834,0.180337319,-0.201616169,
13959,4288.541,0.00429,0.119698667,-0.152087902,
13978,25562.662,0.02556,0.132540123,-0.154945011,
13992,4353.698,0.00435,0.1752018,-0.199161077,
14007,173190.151,0.17319,0.127527569,-0.153819576,
14016,9569.844,0.00957,0.185999687,-0.194540993,
14020,5581.115,0.00558,0.034546084,-0.06174363,
14021,10804.711,0.0108,0.189715464,-0.201298571,
14028,117153.989,0.11715,0.183293866,-0.217951889,
14030,5220.484,0.00522,0.162818355,-0.199362853,
14037,16742.092,0.01674,0.198286872,-0.21183755,
14042,39662.592,0.03966,0.1513513,-0.176411713,
14049,10393.996,0.01039,0.199236406,-0.212654673,
14063,6325.902,0.00633,0.124401631,-0.139968053,
14069,13835.212,0.01384,0.16180198,-0.165803613,
14076,18011.043,0.01801,0.184996111,-0.208931261,
14083,8079.154,0.00808,0.176426722,-0.212359995,
14091,10241.66,0.01024,0.194894981,-0.212043584,
14097,4970.095,0.00497,0.130638458,-0.153194208,
14101,4824.231,0.00482,0.198954056,-0.228037412,
14105,9261.942,0.00926,0.174667157,-0.206578885,
14107,18379,0.01838,0.173114009,-0.197687143,
14108,27923.61,0.02792,0.195268895,-0.21970164,
14137,26916.301,0.02692,0.195708686,-0.219530984,
14139,6149.529,0.00615,0.196932865,-0.210541976,
14140,7082.029,0.00708,0.176656148,-0.207917398,
14148,18631.964,0.01863,0.166379659,-0.207615086,
14156,5628.193,0.00563,0.193379937,-0.212604934,
14158,27350.313,0.02735,0.168441366,-0.196261658,
14160,10768.003,0.01077,0.171689186,-0.211123347,
14165,11644.67,0.01164,0.189238628,-0.22501345,
14171,4475.14,0.00448,0.180932051,-0.208823013,
14173,66496.717,0.0665,0.195236754,-0.221160931,
14179,4282.15,0.00428,0.186045886,-0.205266131,
14180,9924.598,0.00992,0.167168499,-0.20650658,
14186,9250.871,0.00925,0.144937107,-0.176821679,
14187,15791.538,0.01579,0.08386107,-0.107577271,
14193,18002.855,0.018,0.106763678,-0.153362859,
14215,24345.001,0.02435,0.135897608,-0.177693186,
14217,4322.652,0.00432,0.078667641,-0.131271734,
14219,10989.337,0.01099,0.116830015,-0.16057022,
14230,12675.719,0.01268,0.175301852,-0.207197529,
14242,10937.474,0.01094,0.1929923,-0.21736173,
14248,6085.116,0.00609,0.136303383,-0.180732693,
14249,13722.955,0.01372,0.143966046,-0.191253812,
14252,10654.758,0.01065,0.164234232,-0.207404493,
14256,39764.611,0.03976,0.082142418,-0.120265521,
14259,14086.48,0.01409,0.10274904,-0.146195995,
14262,19492.802,0.01949,0.196523479,-0.210039015,
14285,9091.227,0.00909,0.199226487,-0.229617917,
14314,40233.349,0.04023,0.152132902,-0.191431423,
14320,5341.998,0.00534,0.158520761,-0.189523271,
14322,7580.256,0.00758,0.176781489,-0.197734456,
14333,4274.664,0.00427,0.159964379,-0.183568095,
14334,21296.436,0.0213,0.146812399,-0.181499174,
14341,12895.882,0.0129,0.171681862,-0.205618619,
14345,10670.587,0.01067,0.108065563,-0.098582924,
14348,13136.323,0.01314,0.173329978,-0.200588495,
14355,12271.998,0.01227,0.140526557,-0.175415246,
14357,13019.44,0.01302,0.163996001,-0.196473887,
14371,5322.941,0.00532,0.121714357,-0.161391705,
14373,133726.408,0.13373,0.138147751,-0.168107776,
14378,15829.395,0.01583,0.143077588,-0.176437135,
14381,19742.878,0.01974,0.185679951,-0.217512384,
14385,6572.871,0.00657,0.182241531,-0.205887974,
14402,22099.283,0.0221,0.14472722,-0.181979221,
14415,12991.351,0.01299,0.199501742,-0.218642471,
14420,30913.839,0.03091,0.169985705,-0.202522278,
14455,33965.827,0.03397,0.119238293,-0.15680629,
14463,24148.384,0.02415,0.197233315,-0.235566668,
14464,56815.516,0.05682,0.173768238,-0.200072531,
14466,71080.425,0.07108,0.195061385,-0.218963475,
14482,4299.698,0.0043,0.164116166,-0.196974877,
14490,66634.855,0.06663,0.154663912,-0.186364437,
14492,5537.418,0.00554,0.150931013,-0.194732944,
14493,6501.111,0.0065,0.007471226,-0.017566235,
14507,61373.423,0.06137,0.166080188,-0.195872143,
14510,30128.036,0.03013,0.136129742,-0.16986948,
14512,11739.379,0.01174,0.079212694,-0.085961429,
14513,35734.098,0.03573,0.11521931,-0.146861562,
14514,5526.767,0.00553,,,
14515,45065.691,0.04507,0.18643418,-0.2119528,
14516,40534.652,0.04053,0.180356603,-0.200334132,
14517,8408.154,0.00841,0.134172201,-0.161284174,
14518,54760.423,0.05476,0.116676622,-0.154774148,
14519,80914.277,0.08091,0.113195004,-0.15983456,
14521,11005.747,0.01101,0.151683612,-0.186788659,
14524,7007.03,0.00701,0.163940823,-0.19249991,
14528,75802.245,0.0758,0.147355357,-0.176086571,
14535,28764.271,0.02876,0.084484506,-0.099405608,
14537,33068.944,0.03307,0.172172193,-0.192790346,
14538,22940.297,0.02294,0.117762438,-0.15537409,
14539,9849.912,0.00985,0.145457143,-0.176804721,
14542,278370.966,0.27837,0.116279121,-0.1581016,
14543,12850.725,0.01285,0.142830613,-0.166585832,
14544,4992.412,0.00499,,,
14545,16615.654,0.01662,,,
14556,6259.968,0.00626,0.129959663,-0.179069727,
14561,8669.915,0.00867,0.095170058,-0.098720757,
14563,7598.227,0.0076,0.024919787,-0.036575823,
14566,7657.49,0.00766,,,
14584,6556.79,0.00656,0.15824342,-0.196117781,
14585,6287.106,0.00629,0.110560012,-0.157597092,
14586,22681.916,0.02268,0.092355011,-0.137988387,
14593,8444.186,0.00844,0.158808222,-0.193958351,
14598,7485.662,0.00749,,,
14601,4391.801,0.00439,0.176606558,-0.181480829,
14611,22611.004,0.02261,0.180906366,-0.201738267,
14613,14223.076,0.01422,0.128934463,-0.143033424,
14614,20133.286,0.02013,0.192475613,-0.220243294,
14618,10279.051,0.01028,0.120219039,-0.156047817,
14627,22168.635,0.02217,0.154781118,-0.185659359,
14630,19761.204,0.01976,0.111701976,-0.161442117,
14631,51045.018,0.05105,0.136773495,-0.167786336,
14632,4761.803,0.00476,0.118733939,-0.134143812,
14634,25884.692,0.02588,0.136503836,-0.169725645,
14638,7367.735,0.00737,0.146821508,-0.186200332,
14639,13222.482,0.01322,0.161769299,-0.194558439,
14640,24009.786,0.02401,0.168196786,-0.202877274,
14641,27489.763,0.02749,0.155727626,-0.190213228,
14643,15904.348,0.0159,0.146967251,-0.184973788,
14644,5528.641,0.00553,0.104054434,-0.15255557,
14645,50363.779,0.05036,0.122720004,-0.164944718,
14647,6034.729,0.00603,0.110462802,-0.15962471,
14651,21975.235,0.02198,0.112021932,-0.160560906,
14653,5140.547,0.00514,0.166375768,-0.188639112,
14656,68091.106,0.06809,0.142499465,-0.178220322,
14660,14677.272,0.01468,0.172040028,-0.211886386,
14661,8632.668,0.00863,0.183197628,-0.197236235,
14662,7796.432,0.0078,0.091797361,-0.11849769,
14672,4894.603,0.00489,0.158419488,-0.193115864,
14675,6916.876,0.00692,0.173315228,-0.191471797,
14676,9114.238,0.00911,0.13797433,-0.171924727,
14677,8383.833,0.00838,0.177760472,-0.205935509,
14679,4371.001,0.00437,0.187584994,-0.205149998,
14683,28371.191,0.02837,0.178464241,-0.205881217,
14686,53306.133,0.05331,0.137715485,-0.188977787,
14687,4374.646,0.00437,0.148552597,-0.165119947,
14689,13772.861,0.01377,0.185889744,-0.214786425,
14693,32594.419,0.03259,0.162503682,-0.199857869,
14695,10873.808,0.01087,0.177713799,-0.212017693,
14700,100401.671,0.1004,0.174038313,-0.212488192,
14701,39625.248,0.03963,0.194728023,-0.219435276,
14709,6565.497,0.00657,0.151803557,-0.190696868,
14729,34090.311,0.03409,0.081874847,-0.131010074,
14730,23376.845,0.02338,0.182192495,-0.213485811,
14731,7511.894,0.00751,0.198101931,-0.229266416,
14734,27629.645,0.02763,0.199361769,-0.22465939,
14735,5831.773,0.00583,0.179635445,-0.211958188,
14740,8959.843,0.00896,0.178531543,-0.212823512,
14750,81918.442,0.08192,0.166428299,-0.204125255,
14754,4285.063,0.00429,0.122649827,-0.17824549,
14758,13028.323,0.01303,0.157124699,-0.198057057,
14759,15424.246,0.01542,0.150047307,-0.194639672,
14760,8086.943,0.00809,0.15139755,-0.191569791,
14766,26788.591,0.02679,0.163769897,-0.207025084,
14770,12072.407,0.01207,0.150285157,-0.1997283,
14771,12690.525,0.01269,0.174407742,-0.21113802,
14781,5335.206,0.00534,0.152802358,-0.188693382,
14783,7500.387,0.0075,0.161451401,-0.203072985,
14784,12765.532,0.01277,0.194662916,-0.219265578,
14786,6497.55,0.0065,0.108458446,-0.135590625,
14787,5176.673,0.00518,0.182255958,-0.214099698,
14788,35242.994,0.03524,0.168879608,-0.207774295,
14789,10696.57,0.0107,0.185134013,-0.211352547,
14792,11047.96,0.01105,0.186878151,-0.216336552,
14805,4948.262,0.00495,0.130085859,-0.174042331,
14806,12019.44,0.01202,0.199017397,-0.229614512,
14808,13552.012,0.01355,0.10796459,-0.141488444,
14814,6657.634,0.00666,0.161289171,-0.175336252,
14815,6917.327,0.00692,0.131519786,-0.169784081,
14821,5183.283,0.00518,0.027246432,-0.056834307,
14822,6642.612,0.00664,0.081970901,-0.113421595,
14827,20735.242,0.02074,0.047789874,-0.103636445,
14828,6242.611,0.00624,0.128437747,-0.156998009,
14844,10607.956,0.01061,0.109624561,-0.15539942,
14846,16091.305,0.01609,0.124194378,-0.159094076,
14854,14585.015,0.01459,0.166002949,-0.187859747,
14855,24163.589,0.02416,0.13734987,-0.179334894,
14859,4701.869,0.0047,0.179759151,-0.187821311,
14860,5189.19,0.00519,0.065350057,-0.11908897,
14862,11647.781,0.01165,0.141891283,-0.17925633,
14863,7190.13,0.00719,0.151853741,-0.184880752,
14864,54826.778,0.05483,0.095494312,-0.130063669,
14865,13377.469,0.01338,0.092430359,-0.119536813,
14866,95660.594,0.09566,0.103882164,-0.152609583,
14867,21089.752,0.02109,0.145107041,-0.184214343,
14869,4288.865,0.00429,0.10994371,-0.153414001,
14872,4673.284,0.00467,0.115474687,-0.154077241,
14875,59924.511,0.05992,0.176104327,-0.212808884,
14880,5580.558,0.00558,0.149387645,-0.191807322,
14882,4619.069,0.00462,0.085692653,-0.117278531,
14883,34743.072,0.03474,0.190955076,-0.217560315,
14884,4585.469,0.00459,0.10084888,-0.1421448,
14888,7135.512,0.00714,0.138031349,-0.162496345,
14891,12820.758,0.01282,0.153794077,-0.188842434,
14892,33212.239,0.03321,0.1611417,-0.19481519,
14893,270248.519,0.27025,0.19478045,-0.232346067,
14894,80184.45,0.08018,0.189826871,-0.223525145,
14895,9267.405,0.00927,0.171478993,-0.206972025,
14896,11877.836,0.01188,0.150001557,-0.178273913,
14897,35888.623,0.03589,0.093885007,-0.15119584,
14898,6224.829,0.00622,0.149375154,-0.185393965,
14899,18616.735,0.01862,0.121425004,-0.16069585,
14900,7434.476,0.00743,0.136892224,-0.170368807,
14901,7348.633,0.00735,0.147642331,-0.177820236,
14903,4937.837,0.00494,0.114570272,-0.155091774,
14906,5940.661,0.00594,0.177643629,-0.206179787,
14907,8821.047,0.00882,0.118301773,-0.167681633,
14908,7795.546,0.0078,0.155912597,-0.190005044,
14910,4277.555,0.00428,0.189597548,-0.208162492,
14912,4650.108,0.00465,0.108618128,-0.15539807,
14913,4699.613,0.0047,0.137569136,-0.185792496,
14916,16925.447,0.01693,0.120168669,-0.15058188,
14919,18818.901,0.01882,0.175812602,-0.208066919,
14923,10799.513,0.0108,0.179853014,-0.210483494,
14924,9354.51,0.00935,0.193598842,-0.23534588,
14926,32192.16,0.03219,0.153923533,-0.199914782,
14930,7412.217,0.00741,0.134108374,-0.168174011,
14936,7306.442,0.00731,0.132325258,-0.163422157,
14937,18069.473,0.01807,0.131231441,-0.184271068,
14939,5914.448,0.00591,0.167250837,-0.188104511,
14940,6909.947,0.00691,0.15653711,-0.188560127,
14941,23754.34,0.02375,0.145915139,-0.180750133,
14944,55766.132,0.05577,0.175185582,-0.21002587,
14945,21512.555,0.02151,0.155746366,-0.178673247,
14948,5598.464,0.0056,0.141155784,-0.178681694,
14949,4359.742,0.00436,0.175275957,-0.197761815,
14954,31688.817,0.03169,0.176167382,-0.20788736,
14958,25111.92,0.02511,0.150272158,-0.190358697,
14959,29075.828,0.02908,0.18991456,-0.214584207,
14960,7552.133,0.00755,0.120591163,-0.161361282,
14961,34795.456,0.0348,0.185932779,-0.224267354,
14964,58217.236,0.05822,0.146852734,-0.187733414,
14965,21658.323,0.02166,0.130826346,-0.181021417,
14966,27009.02,0.02701,0.120221526,-0.173501483,
14969,6429.192,0.00643,0.17003349,-0.196287466,
14971,4899.619,0.0049,0.193709092,-0.213946964,
14972,4351.841,0.00435,0.13417824,-0.156854947,
14973,7567.731,0.00757,0.165159252,-0.195463097,
14975,6987.694,0.00699,0.198662296,-0.21816511,
14976,34116.79,0.03412,0.12524859,-0.173467608,
14977,5176.362,0.00518,0.183820696,-0.202195876,
14978,5147.642,0.00515,0.18561985,-0.215509968,
14979,21122.933,0.02112,0.18939257,-0.216183816,
14980,19762.563,0.01976,0.155008255,-0.196029958,
14982,12164.119,0.01216,0.199677865,-0.225187649,
14983,6630.315,0.00663,0.12574429,-0.163639141,
14984,16688.9,0.01669,0.186911276,-0.21242495,
14986,10950.501,0.01095,0.190252478,-0.221115594,
14989,26546.286,0.02655,0.190820249,-0.223285158,
14991,13675.941,0.01368,0.080308048,-0.144559998,
14992,6918.669,0.00692,0.1119514,-0.165428734,
14994,40435.835,0.04044,0.176719371,-0.205094006,
14995,15285.118,0.01529,0.1264234,-0.166011581,
14996,8566.52,0.00857,0.167042803,-0.20607987,
14997,21288.176,0.02129,0.16813971,-0.190430333,
14999,7364.693,0.00736,0.122521448,-0.165970317,
15000,7886.379,0.00789,0.148620636,-0.183154272,
15002,10009.266,0.01001,0.101506726,-0.142776919,
15003,14282.805,0.01428,0.175633068,-0.218226596,
15004,12589.144,0.01259,0.166814569,-0.200149896,
15005,18241.412,0.01824,0.196868486,-0.221773186,
15006,45044.51,0.04504,0.194097852,-0.229877793,
15007,43186.106,0.04319,0.152898123,-0.199080422,
15009,11572.492,0.01157,0.187136744,-0.212613846,
15010,7526.863,0.00753,0.195705542,-0.218804811,
15011,10214.591,0.01021,0.165170964,-0.200159961,
15013,4702.795,0.0047,0.134093853,-0.172754553,
15015,18705.055,0.01871,0.116590144,-0.165902836,
15016,44685.841,0.04469,0.198699168,-0.22862406,
15019,7747.931,0.00775,0.076174559,-0.122323717,
15020,52713.799,0.05271,0.15771361,-0.197670404,
15021,20835.078,0.02084,0.182425161,-0.202880809,
15022,5369.345,0.00537,0.158734584,-0.191905055,
15025,3289.833,0.00329,0.171971895,-0.207796684,
15026,37187.517,0.03719,0.195868847,-0.229460923,
15027,45175.454,0.04518,0.145168505,-0.188798946,
15030,76042.647,0.07604,0.14248319,-0.187971847,
15031,5523.264,0.00552,0.182884933,-0.212507697,
15033,18027.575,0.01803,0.148870986,-0.189817912,
15035,8447.214,0.00845,0.113498147,-0.161790386,
15037,20520.655,0.02052,0.160513887,-0.195078562,
15038,11781.294,0.01178,0.076141901,-0.128860641,
15039,9887.05,0.00989,0.125457637,-0.179012093,
15046,12530.545,0.01253,0.15905589,-0.196259107,
15047,26936.642,0.02694,0.188663506,-0.213826793,
15053,8685.779,0.00869,0.081303034,-0.128393648,
15058,17514.864,0.01751,0.172730998,-0.198922815,
15059,9988.696,0.00999,0.135758093,-0.180329678,
15061,20662.879,0.02066,,,
15062,9210.896,0.00921,0.165916084,-0.201677861,
15070,27777.656,0.02778,0.16210903,-0.188916045,
15073,11776.444,0.01178,0.180196923,-0.216282627,
15075,33861.365,0.03386,0.169362373,-0.202734382,
15076,12450.737,0.01245,0.180284996,-0.209120051,
15079,8630.548,0.00863,0.19320648,-0.219405246,
15082,12553.403,0.01255,0.180690349,-0.195784976,
15083,7237.859,0.00724,0.19837056,-0.217919255,
15084,9974.756,0.00997,0.160576804,-0.189579955,
15088,2537.716,0.00254,0.116253036,-0.143308745,
15089,26923.361,0.02692,0.182419171,-0.20056936,
15090,19895.793,0.0199,0.188050044,-0.208525939,
15091,37448.284,0.03745,0.197476257,-0.219381899,
15095,80349.24,0.08035,,,
15100,5059.25,0.00506,0.179263535,-0.199317183,
15101,9690.001,0.00969,0.139075945,-0.151528856,
15102,6152.643,0.00615,,,
15104,12361.149,0.01236,0.163587372,-0.171064624,
15110,5704.252,0.0057,0.184329755,-0.201252698,
15113,5093.373,0.00509,0.180026433,-0.19955895,
15117,6093.544,0.00609,0.1355531,-0.167715849,
15176,12066.771,0.01207,0.10074467,-0.119707115,
15218,16269.75,0.01627,0.046504647,-0.048229975,
15245,40952.38,0.04095,0.185583501,-0.218568461,
15246,7275.427,0.00728,0.146472531,-0.189182039,
15247,16541.696,0.01654,0.122327568,-0.146653209,
15250,51427.759,0.05143,0.156213551,-0.190235283,
15253,23336.837,0.02334,0.129849461,-0.128723658,
15359,56575.206,0.05658,0.137584795,-0.190592388,
15383,189021.071,0.18902,0.141677073,-0.171522402,
15384,119096.427,0.1191,0.145055719,-0.190635944,
15385,365124.738,0.36512,0.121042786,-0.121464185,
15386,229506.904,0.22951,0.151380854,-0.189197966,
15389,12541525.68,12.54153,0.151897411,-0.199337621,
15390,293555.742,0.29356,0.145870061,-0.18970253,
15391,626941.97,0.62694,0.163618742,-0.20587539,
15392,260341.54,0.26034,0.190953763,-0.218420275,
15395,323695.463,0.3237,0.193504782,-0.224758849,
